,date,open,close,high,low,volume,code
383,2017-07-04,100.0,100.01,100.012,99.998,907713.0,511990
384,2017-07-05,100.0,100.008,100.01,100.0,926805.0,511990
385,2017-07-06,100.004,100.011,100.017,100.003,1042477.0,511990
386,2017-07-07,100.017,100.023,100.025,100.017,884043.0,511990
387,2017-07-10,100.005,100.015,100.02,100.003,1180551.0,511990
388,2017-07-11,100.01,100.013,100.018,100.009,828949.0,511990
389,2017-07-12,100.012,100.016,100.017,100.008,1078629.0,511990
390,2017-07-13,100.011,100.011,100.015,100.009,1033916.0,511990
391,2017-07-14,100.015,100.022,100.024,100.014,1046395.0,511990
392,2017-07-17,100.009,100.007,100.011,100.005,1067600.0,511990
393,2017-07-18,100.0,99.996,100.002,99.995,892229.0,511990
394,2017-07-19,99.996,99.985,99.996,99.981,1278349.0,511990
395,2017-07-20,99.98,99.996,99.998,99.978,1112073.0,511990
396,2017-07-21,100.01,100.013,100.017,100.009,1031945.0,511990
397,2017-07-24,99.997,99.996,99.999,99.992,871030.0,511990
398,2017-07-25,99.995,99.998,99.999,99.992,678717.0,511990
399,2017-07-26,99.995,100.006,100.009,99.994,907487.0,511990
400,2017-07-27,100.0,99.999,100.004,99.993,1043331.0,511990
401,2017-07-28,100.016,99.993,100.02,99.5,939650.0,511990
402,2017-07-31,99.989,99.992,99.993,99.982,1057415.0,511990
403,2017-08-01,99.99,99.988,99.99,99.982,1001879.0,511990
404,2017-08-02,99.986,100.001,100.003,99.985,1045827.0,511990
405,2017-08-03,99.998,100.01,100.011,99.997,952707.0,511990
406,2017-08-04,100.015,100.029,100.032,100.015,896039.0,511990
407,2017-08-07,100.002,100.011,100.013,100.001,1194487.0,511990
408,2017-08-08,100.006,100.011,100.014,100.006,840771.0,511990
409,2017-08-09,100.008,100.009,100.01,100.005,861129.0,511990
410,2017-08-10,100.006,100.011,100.013,100.005,1099348.0,511990
411,2017-08-11,100.018,100.022,100.025,100.018,936059.0,511990
412,2017-08-14,100.005,100.003,100.009,100.001,1209693.0,511990
413,2017-08-15,100.0,99.998,100.002,99.992,1133886.0,511990
